id,movement_number,lot_id,movement_type,origin_location_id,destination_location_id,customer_id,quantity_kg,movement_date,status,remito_number,notes,source_type,source_file,source_sheet,source_row
8982c716-6ab1-3b43-98d5-619b1b59bfad,XLS-INGRESO-TOLVAS-SANTA-ANA-236-R47,3bae3254-2fce-3776-b9ba-07d7253f20af,INBOUND,,083eee98-d2a9-321a-b041-d78a1e5d222f,,41200.000,2026-05-26 00:00:00-03:00,CONFIRMED,236,MONTON -PAMPA CHICA | Transporte: camillo/mario,excel_import,Planilla de movimientos 2026.xls,Ingreso Tolvas Santa Ana,47
5b30f4d8-74d1-3fff-a00b-bfd07db8fcf5,XLS-INGRESO-TOLVAS-SANTA-ANA-738-R48,321479d3-9daa-3961-80a0-63479a27490f,INBOUND,,083eee98-d2a9-321a-b041-d78a1e5d222f,,44720.000,2026-05-27 00:00:00-03:00,CONFIRMED,738,peludo-bolson-galpon | Transporte: camillo/gaston,excel_import,Planilla de movimientos 2026.xls,Ingreso Tolvas Santa Ana,48
89c8c84b-98fb-3887-9f93-5c16338d7b2d,XLS-INGRESO-TOLVAS-SANTA-ANA-739-R49,7b8bf962-2b92-38eb-8262-63f3f8fcfc5e,INBOUND,,083eee98-d2a9-321a-b041-d78a1e5d222f,,37520.000,2026-05-28 00:00:00-03:00,CONFIRMED,739,peludo-bolson-galpon | Transporte: arenas/jaimez,excel_import,Planilla de movimientos 2026.xls,Ingreso Tolvas Santa Ana,49
d8ede85c-77bb-36a3-a5bd-3f89af246f96,XLS-INGRESO-TOLVAS-SANTA-ANA-740-R50,7b8bf962-2b92-38eb-8262-63f3f8fcfc5e,INBOUND,,083eee98-d2a9-321a-b041-d78a1e5d222f,,41260.000,2026-05-28 00:00:00-03:00,CONFIRMED,740,peludo-bolson-galpon | Transporte: camillo/mario,excel_import,Planilla de movimientos 2026.xls,Ingreso Tolvas Santa Ana,50
40748594-d2dc-3bb4-8f3c-57e407293859,XLS-INGRESO-TOLVAS-SANTA-ANA-741-R51,6ec9978c-021b-3d85-8f28-8ac651a7d321,INBOUND,,083eee98-d2a9-321a-b041-d78a1e5d222f,,45680.000,2026-05-29 00:00:00-03:00,CONFIRMED,741,peludo-bolson-galpon | Transporte: camillo/gaston,excel_import,Planilla de movimientos 2026.xls,Ingreso Tolvas Santa Ana,51
ece004c9-14d6-3615-9ed9-b05a39781164,XLS-INGRESO-TOLVAS-SANTA-ANA-742-R52,7b8bf962-2b92-38eb-8262-63f3f8fcfc5e,INBOUND,,083eee98-d2a9-321a-b041-d78a1e5d222f,,39400.000,2026-05-30 00:00:00-03:00,CONFIRMED,742,peludo-bolson-galpon | Transporte: arenas/jaimez,excel_import,Planilla de movimientos 2026.xls,Ingreso Tolvas Santa Ana,52
ede2ce20-6443-3f8c-9c42-128bd498b4ec,XLS-INGRESO-TOLVAS-SANTA-ANA-743-R53,7b8bf962-2b92-38eb-8262-63f3f8fcfc5e,INBOUND,,083eee98-d2a9-321a-b041-d78a1e5d222f,,43420.000,2026-06-01 00:00:00-03:00,CONFIRMED,743,peludo-bolson-galpon | Transporte: camillo/mario,excel_import,Planilla de movimientos 2026.xls,Ingreso Tolvas Santa Ana,53
6e7d2144-e3a4-3f06-9c2c-bf22bbb6218a,XLS-INGRESO-TOLVAS-SANTA-ANA-746-R54,321479d3-9daa-3961-80a0-63479a27490f,INBOUND,,083eee98-d2a9-321a-b041-d78a1e5d222f,,48780.000,2026-06-03 00:00:00-03:00,CONFIRMED,746,GRIMME | Transporte: camillo/gaston,excel_import,Planilla de movimientos 2026.xls,Ingreso Tolvas Santa Ana,54
569c83eb-08d5-3003-a967-a0eb023f91d8,XLS-INGRESO-TOLVAS-SANTA-ANA-747-R55,19f4f95b-780e-3c2f-84a2-061148973523,INBOUND,,083eee98-d2a9-321a-b041-d78a1e5d222f,,9500.000,2026-06-04 00:00:00-03:00,CONFIRMED,747,16 bolson-peludo-tolva | Transporte: arenas/jaimez,excel_import,Planilla de movimientos 2026.xls,Ingreso Tolvas Santa Ana,55
09456244-52cb-35ca-92c5-179557ebe750,XLS-INGRESO-TOLVAS-SANTA-ANA-747-R56,2fae7047-f0c3-3524-a66f-ab0b86cde64e,INBOUND,,083eee98-d2a9-321a-b041-d78a1e5d222f,,28840.000,2026-06-04 00:00:00-03:00,CONFIRMED,747,51 bolson-peludo-tolva | Transporte: arenas/jaimez,excel_import,Planilla de movimientos 2026.xls,Ingreso Tolvas Santa Ana,56
e226883a-63aa-3ca6-9c70-a6e44a88c451,XLS-INGRESO-TOLVAS-SANTA-ANA-748-R57,2fae7047-f0c3-3524-a66f-ab0b86cde64e,INBOUND,,083eee98-d2a9-321a-b041-d78a1e5d222f,,44860.000,2026-06-05 00:00:00-03:00,CONFIRMED,748,56 bolson+ 2 tol.grimme | Transporte: camillo/gaston,excel_import,Planilla de movimientos 2026.xls,Ingreso Tolvas Santa Ana,57
637946c5-71a5-322b-b94a-103b25a2fe5f,XLS-INGRESO-TOLVAS-SANTA-ANA-749-R58,c90f4cec-ce8f-35f2-9d74-a1247eecb696,INBOUND,,083eee98-d2a9-321a-b041-d78a1e5d222f,,39860.000,2026-06-11 00:00:00-03:00,CONFIRMED,749,44 b.peludo+grimme | Transporte: camillo/gaston,excel_import,Planilla de movimientos 2026.xls,Ingreso Tolvas Santa Ana,58
9361b352-3a98-3492-862e-84b058d034aa,XLS-INGRESO-TOLVAS-SANTA-ANA-751-R59,321479d3-9daa-3961-80a0-63479a27490f,INBOUND,,083eee98-d2a9-321a-b041-d78a1e5d222f,,25600.000,2026-06-12 00:00:00-03:00,CONFIRMED,751,Transporte: camillo/mario,excel_import,Planilla de movimientos 2026.xls,Ingreso Tolvas Santa Ana,59
c11b47d0-01e5-3b4e-b512-9e2af2a1206c,XLS-INGRESO-TOLVAS-SANTA-ANA-752-R60,0908b843-e365-3766-b52a-ff4d260ac903,INBOUND,,083eee98-d2a9-321a-b041-d78a1e5d222f,,26180.000,2026-06-12 00:00:00-03:00,CONFIRMED,752,Transporte: arenas/jaimez,excel_import,Planilla de movimientos 2026.xls,Ingreso Tolvas Santa Ana,60
3a88f427-9626-35dc-bedf-43bad819ad8f,XLS-INGRESO-TOLVAS-SANTA-ANA-753-R61,0908b843-e365-3766-b52a-ff4d260ac903,INBOUND,,083eee98-d2a9-321a-b041-d78a1e5d222f,,25200.000,2026-06-15 00:00:00-03:00,CONFIRMED,753,42 bolsones | Transporte: camillo/gaston,excel_import,Planilla de movimientos 2026.xls,Ingreso Tolvas Santa Ana,61
220f8a9b-ad69-3f66-924c-477b1022738a,XLS-INGRESO-TOLVAS-SANTA-ANA-754-R62,6a7cd702-4dfb-3502-89be-673d1d5c6502,INBOUND,,083eee98-d2a9-321a-b041-d78a1e5d222f,,26700.000,2026-06-16 00:00:00-03:00,CONFIRMED,754,GRIMME | Transporte: camillo/gaston,excel_import,Planilla de movimientos 2026.xls,Ingreso Tolvas Santa Ana,62
bc1c4cf7-0524-3491-b0d3-95db65298db1,XLS-INGRESO-TOLVAS-SANTA-ANA-755-R63,6a7cd702-4dfb-3502-89be-673d1d5c6502,INBOUND,,083eee98-d2a9-321a-b041-d78a1e5d222f,,40860.000,2026-06-17 00:00:00-03:00,CONFIRMED,755,GRIMME | Transporte: camillo/mario,excel_import,Planilla de movimientos 2026.xls,Ingreso Tolvas Santa Ana,63
55b2b0f9-11c0-3abb-85da-49fa89fba79f,XLS-INGRESO-TOLVAS-SANTA-ANA-756-R64,6a7cd702-4dfb-3502-89be-673d1d5c6502,INBOUND,,083eee98-d2a9-321a-b041-d78a1e5d222f,,36640.000,2026-06-17 00:00:00-03:00,CONFIRMED,756,GRIMME | Transporte: arenas/jaimez,excel_import,Planilla de movimientos 2026.xls,Ingreso Tolvas Santa Ana,64
0d4a9936-1ba4-3cb0-aecc-e67b319365ab,XLS-INGRESO-TOLVAS-SANTA-ANA-764-R65,f57ec31d-57b1-3181-b78a-7ffd0bfc8787,INBOUND,,083eee98-d2a9-321a-b041-d78a1e5d222f,,28974.000,2026-07-23 00:00:00-03:00,CONFIRMED,764,GRIMME | Transporte: camillo(gaston),excel_import,Planilla de movimientos 2026.xls,Ingreso Tolvas Santa Ana,65
12f2000a-108e-3043-b261-224be2e6a6a0,XLS-INGRESO-TOLVAS-SANTA-ANA-765-R66,f57ec31d-57b1-3181-b78a-7ffd0bfc8787,INBOUND,,083eee98-d2a9-321a-b041-d78a1e5d222f,,28280.000,2026-07-27 00:00:00-03:00,CONFIRMED,765,GRIMME | Transporte: alvaro arenas,excel_import,Planilla de movimientos 2026.xls,Ingreso Tolvas Santa Ana,66
269faf88-c6c9-3da6-8bcf-db896292a6b0,XLS-ENV-A-FRIO-805-R2,d02761e1-2c1d-3402-abe2-7680f44fa538,INBOUND,,d93ec8c6-a4ce-3498-9217-8c4eae9dd89f,,29120.000,2026-02-13 00:00:00-03:00,CONFIRMED,805,bolsa blanca-hilo negro dtv 13250335-4 | Transporte: alvaro arenas,excel_import,Planilla de movimientos 2026.xls,Env a Frio,2
702725c9-e4e8-34d7-8deb-d8e0c76cc943,XLS-ENV-A-FRIO-806-R3,d02761e1-2c1d-3402-abe2-7680f44fa538,INBOUND,,d93ec8c6-a4ce-3498-9217-8c4eae9dd89f,,27640.000,2026-02-14 00:00:00-03:00,CONFIRMED,806,BOlsa blanca-hilo negro dtv 13252720-2 | Transporte: cerone(raphael),excel_import,Planilla de movimientos 2026.xls,Env a Frio,3
9334efb7-2f67-3e2c-ab50-8979a5a13296,XLS-ENV-A-FRIO-807-R4,d02761e1-2c1d-3402-abe2-7680f44fa538,INBOUND,,d93ec8c6-a4ce-3498-9217-8c4eae9dd89f,,4543.000,2026-02-16 00:00:00-03:00,CONFIRMED,807,bolsa blanca-hilo negro dtv 13257973-3 | Transporte: cerone(sotelo),excel_import,Planilla de movimientos 2026.xls,Env a Frio,4
173f0c51-61ba-38e8-b6a1-86c4b7bdda64,XLS-ENV-A-FRIO-807-R5,14e68363-6afc-3b3a-99e7-7f2430ed6ac8,INBOUND,,d93ec8c6-a4ce-3498-9217-8c4eae9dd89f,,26434.000,2026-02-16 00:00:00-03:00,CONFIRMED,807,bolsa blanca-hilo rojo dtv 13257973-3 | Transporte: cerone(sotelo),excel_import,Planilla de movimientos 2026.xls,Env a Frio,5
7ea44fef-f115-3961-be9d-8f691b767f2c,XLS-ENV-A-FRIO-808-R6,d02761e1-2c1d-3402-abe2-7680f44fa538,INBOUND,,d93ec8c6-a4ce-3498-9217-8c4eae9dd89f,,13970.000,2026-02-16 00:00:00-03:00,CONFIRMED,808,bolsa blanca-hilo negro dtv 13258734-5 | Transporte: alvaro arenas,excel_import,Planilla de movimientos 2026.xls,Env a Frio,6
abbce227-e29d-3901-bc7d-798eb87aede6,XLS-ENV-A-FRIO-808-R7,b8c2f046-e5cd-3bd7-9122-e27363e44811,INBOUND,,d93ec8c6-a4ce-3498-9217-8c4eae9dd89f,,7590.000,2026-02-16 00:00:00-03:00,CONFIRMED,808,bolsa blanca-hilo verde dtv 13258734-5 | Transporte: alvaro arenas,excel_import,Planilla de movimientos 2026.xls,Env a Frio,7
7776d3c2-4ff0-35a2-bf63-8d07e62c9948,XLS-ENV-A-FRIO-809-R8,14e68363-6afc-3b3a-99e7-7f2430ed6ac8,INBOUND,,d93ec8c6-a4ce-3498-9217-8c4eae9dd89f,,4554.000,2026-02-18 00:00:00-03:00,CONFIRMED,809,bolsa blanca-hilo rojo dtv 13265915-5 | Transporte: alvaro arenas,excel_import,Planilla de movimientos 2026.xls,Env a Frio,8
d5a9a101-497d-3a4b-afe3-a1e30878ad72,XLS-ENV-A-FRIO-809-R9,d02761e1-2c1d-3402-abe2-7680f44fa538,INBOUND,,d93ec8c6-a4ce-3498-9217-8c4eae9dd89f,,5184.000,2026-02-18 00:00:00-03:00,CONFIRMED,809,bolsa blanca-hilo negro dtv 13265915-5 | Transporte: alvaro arenas,excel_import,Planilla de movimientos 2026.xls,Env a Frio,9
296ca747-cb03-36d4-9a69-48483cba58a0,XLS-ENV-A-FRIO-810-R10,14d21f14-ad33-321b-85ee-c3659cc97bcc,INBOUND,,d93ec8c6-a4ce-3498-9217-8c4eae9dd89f,,20702.000,2026-02-19 00:00:00-03:00,CONFIRMED,810,bolsa blanca-hilo blanco dtv 13274816-0 | Transporte: cerone(raphael),excel_import,Planilla de movimientos 2026.xls,Env a Frio,10
ddb6e7ff-1643-34ce-8c24-707ce2f78934,XLS-ENV-A-FRIO-810-R11,b8c2f046-e5cd-3bd7-9122-e27363e44811,INBOUND,,d93ec8c6-a4ce-3498-9217-8c4eae9dd89f,,10633.000,2026-02-19 00:00:00-03:00,CONFIRMED,810,bolsa blanca-hilo verde dtv 13274816-0 | Transporte: cerone(raphael),excel_import,Planilla de movimientos 2026.xls,Env a Frio,11
0f8acc79-2f7a-30e2-9781-c34cc086e98e,XLS-ENV-A-FRIO-811-R12,14d21f14-ad33-321b-85ee-c3659cc97bcc,INBOUND,,d93ec8c6-a4ce-3498-9217-8c4eae9dd89f,,27970.000,2026-02-20 00:00:00-03:00,CONFIRMED,811,bolsa blanca-hilo blanco dtv 13275968-5 | Transporte: cerone(sotelo),excel_import,Planilla de movimientos 2026.xls,Env a Frio,12
b1f25470-423e-3612-8979-a608a24689b5,XLS-ENV-A-FRIO-811-R13,14d21f14-ad33-321b-85ee-c3659cc97bcc,INBOUND,,d93ec8c6-a4ce-3498-9217-8c4eae9dd89f,,2470.000,2026-02-20 00:00:00-03:00,CONFIRMED,811,bolsa blanca-hilo blanco dtv 13275968-5 | Transporte: cerone(sotelo),excel_import,Planilla de movimientos 2026.xls,Env a Frio,13
8e9f135c-00bb-36d5-a7b0-e622aab210a4,XLS-ENV-A-FRIO-819-R14,25cdcc8c-069f-39cb-b328-222750286b7c,INBOUND,,d93ec8c6-a4ce-3498-9217-8c4eae9dd89f,,7605.000,2026-02-27 00:00:00-03:00,CONFIRMED,819,bolsa verde-hilo negro | Transporte: cerone(raphael),excel_import,Planilla de movimientos 2026.xls,Env a Frio,14
a3a6498a-9649-3120-9c11-d768b4bfc5e2,XLS-ENV-A-FRIO-820-R15,25cdcc8c-069f-39cb-b328-222750286b7c,INBOUND,,d93ec8c6-a4ce-3498-9217-8c4eae9dd89f,,30460.000,2026-02-27 00:00:00-03:00,CONFIRMED,820,bolsa verde-hilo negro dtv 13312627-9 | Transporte: cerone(raphael),excel_import,Planilla de movimientos 2026.xls,Env a Frio,15
decc70cc-8ca0-3e16-b586-75963ea82e27,XLS-ENV-A-FRIO-821-R16,25cdcc8c-069f-39cb-b328-222750286b7c,INBOUND,,d93ec8c6-a4ce-3498-9217-8c4eae9dd89f,,28700.000,2026-02-28 00:00:00-03:00,CONFIRMED,821,bolsa verde-hilo negro dtv 13324401-8 | Transporte: alvaro arenas,excel_import,Planilla de movimientos 2026.xls,Env a Frio,16
b19e0b53-ca9d-377e-8700-9e3e030f6630,XLS-ENV-A-FRIO-822-R17,25cdcc8c-069f-39cb-b328-222750286b7c,INBOUND,,d93ec8c6-a4ce-3498-9217-8c4eae9dd89f,,8700.000,2026-03-02 00:00:00-03:00,CONFIRMED,822,bolsa verde-hilo negro dtv 13324451-4 | Transporte: cerone(sotelo),excel_import,Planilla de movimientos 2026.xls,Env a Frio,17
3d505aad-a849-3a40-890e-60f71a3753b9,XLS-ENV-A-FRIO-822-R18,2fe003af-6d20-3506-ae3d-17e6023054d9,INBOUND,,d93ec8c6-a4ce-3498-9217-8c4eae9dd89f,,7878.000,2026-03-02 00:00:00-03:00,CONFIRMED,822,bolsa blanca-hilo celeste dtv 13324451-4 | Transporte: cerone(sotelo),excel_import,Planilla de movimientos 2026.xls,Env a Frio,18
9daaa59e-af93-3972-853e-b3d3bd1a595c,XLS-ENV-A-FRIO-828-R19,ff756869-cf84-3e9c-8a59-416853e8d042,INBOUND,,d93ec8c6-a4ce-3498-9217-8c4eae9dd89f,,7070.000,2026-03-11 00:00:00-03:00,CONFIRMED,828,bolsa roja-hilo marrron dtv 13375303-6 | Transporte: fran cambronera,excel_import,Planilla de movimientos 2026.xls,Env a Frio,19
8e18626a-afa5-3524-85f8-da3856ca98f4,XLS-ENV-A-FRIO-829-R20,4d6d5cfe-c305-3859-825c-a6ec123a00ef,INBOUND,,d93ec8c6-a4ce-3498-9217-8c4eae9dd89f,,6822.000,2026-03-12 00:00:00-03:00,CONFIRMED,829,bolsa verde-hilo blanco dtv 13375184-5 | Transporte: cerone(raphael),excel_import,Planilla de movimientos 2026.xls,Env a Frio,20
0b36e040-3c3c-34f5-ba59-bbc2a91d1578,XLS-ENV-A-FRIO-829-R21,25cdcc8c-069f-39cb-b328-222750286b7c,INBOUND,,d93ec8c6-a4ce-3498-9217-8c4eae9dd89f,,19751.000,2026-03-12 00:00:00-03:00,CONFIRMED,829,bolsa verde-hilo negro dtv idem | Transporte: cerone(raphael),excel_import,Planilla de movimientos 2026.xls,Env a Frio,21
f6b9ce9d-8162-3643-a218-a508498293c2,XLS-ENV-A-FRIO-829-R22,25cdcc8c-069f-39cb-b328-222750286b7c,INBOUND,,d93ec8c6-a4ce-3498-9217-8c4eae9dd89f,,925.000,2026-03-12 00:00:00-03:00,CONFIRMED,829,bolsa papasud x 25kg cepillada dtv idem | Transporte: cerone(raphael),excel_import,Planilla de movimientos 2026.xls,Env a Frio,22
044dd502-a10e-3034-ae2d-1e6b3c52d566,XLS-ENV-A-FRIO-830-R23,ff756869-cf84-3e9c-8a59-416853e8d042,INBOUND,,d93ec8c6-a4ce-3498-9217-8c4eae9dd89f,,31540.000,2026-03-12 00:00:00-03:00,CONFIRMED,830,bolsa roja-hilo marrron dtv 13380469-2 | Transporte: cerone(sotelo),excel_import,Planilla de movimientos 2026.xls,Env a Frio,23
5fa02136-d9ed-3e62-aff8-d4aa36cccf68,XLS-ENV-A-FRIO-S-REMITO-R24,6ee02268-e466-3646-b7c8-014f8aa69b58,INBOUND,,07f3d789-ec0b-31b2-be86-2d20b032ef0b,,27700.000,2026-04-01 00:00:00-03:00,CONFIRMED,s/remito,b.verde-h.verde  vuelve al galpon p/brasil | Transporte: cerone(raphael),excel_import,Planilla de movimientos 2026.xls,Env a Frio,24
129f975a-b4c1-3a00-8e15-d3bd9b7f828e,XLS-ENV-A-FRIO-838-R25,8fafd75b-1f76-3b8c-97aa-80d3cdea22f7,INBOUND,,e19becd6-3196-3358-91f5-efd95375a947,,6854.000,2026-04-02 00:00:00-03:00,CONFIRMED,838,bolsa blanca-hilo blanco | Transporte: cerone(sotelo),excel_import,Planilla de movimientos 2026.xls,Env a Frio,25
67b2fd2b-dd74-36a5-b1f1-9a9a089f043b,XLS-ENV-A-FRIO-839-R26,23df5407-592e-3a61-99f5-b9cadaf16c82,INBOUND,,d93ec8c6-a4ce-3498-9217-8c4eae9dd89f,,19857.000,2026-04-02 00:00:00-03:00,CONFIRMED,839,bolsa amarilla-hilo amarillo dtv 13488644-7 | Transporte: cerone(raphael),excel_import,Planilla de movimientos 2026.xls,Env a Frio,26
1eae5c1d-112c-38a0-a3c4-363dabd35138,XLS-ENV-A-FRIO-839-R27,337417f6-c5c0-3bbe-8162-ebd226ac01f1,INBOUND,,d93ec8c6-a4ce-3498-9217-8c4eae9dd89f,,5500.000,2026-04-02 00:00:00-03:00,CONFIRMED,839,bolsa verde-hilo amarillo | Transporte: cerone(raphael),excel_import,Planilla de movimientos 2026.xls,Env a Frio,27
e1a3a6bd-8c09-3de5-8e15-dc3cbe7479be,XLS-ENV-A-FRIO-840-R28,2f1a8373-a8c2-3537-b022-e2e85a9cabae,INBOUND,,d93ec8c6-a4ce-3498-9217-8c4eae9dd89f,,24310.000,2026-04-13 00:00:00-03:00,CONFIRMED,840,bolsa roja-hilo negro | Transporte: cerone(raphael),excel_import,Planilla de movimientos 2026.xls,Env a Frio,28
32131935-d48a-3992-be16-f08dec4a76f9,XLS-ENV-A-FRIO-840-R29,8fafd75b-1f76-3b8c-97aa-80d3cdea22f7,INBOUND,,d93ec8c6-a4ce-3498-9217-8c4eae9dd89f,,7747.000,2026-04-13 00:00:00-03:00,CONFIRMED,840,bolsa blanca-hilo blanco | Transporte: cerone(raphael),excel_import,Planilla de movimientos 2026.xls,Env a Frio,29
b4500a34-067d-3bc8-b019-7590ae01a06f,XLS-ENV-A-FRIO-841-R30,8fafd75b-1f76-3b8c-97aa-80d3cdea22f7,INBOUND,,e19becd6-3196-3358-91f5-efd95375a947,,18745.000,2026-04-14 00:00:00-03:00,CONFIRMED,841,bolsa blanca-hilo blanco | Transporte: fran cambronera,excel_import,Planilla de movimientos 2026.xls,Env a Frio,30
1119f805-82ec-354f-be9a-d27d66e0ec6a,XLS-ENV-A-FRIO-841-R31,561bed72-1b32-3f1c-a32a-643499646754,INBOUND,,e19becd6-3196-3358-91f5-efd95375a947,,11277.000,2026-04-14 00:00:00-03:00,CONFIRMED,841,bolsa roja-hilo verde claro | Transporte: fran cambronera,excel_import,Planilla de movimientos 2026.xls,Env a Frio,31
2cad688b-40ea-3d1c-ae27-4b2086d06996,XLS-ENV-A-FRIO-842-R32,561bed72-1b32-3f1c-a32a-643499646754,INBOUND,,e19becd6-3196-3358-91f5-efd95375a947,,14934.000,2026-04-14 00:00:00-03:00,CONFIRMED,842,bolsa roja-hilo verde claro | Transporte: cerone(sotelo),excel_import,Planilla de movimientos 2026.xls,Env a Frio,32
3881cfbd-27b0-3ba8-ab51-536d5528ad05,XLS-ENV-A-FRIO-842-R33,2f1a8373-a8c2-3537-b022-e2e85a9cabae,INBOUND,,e19becd6-3196-3358-91f5-efd95375a947,,12676.000,2026-04-14 00:00:00-03:00,CONFIRMED,842,bolsa roja-hilo negro | Transporte: cerone(sotelo),excel_import,Planilla de movimientos 2026.xls,Env a Frio,33
c302f721-1235-3ed9-84bc-747d2acdb506,XLS-ENV-A-FRIO-842-R34,9400389c-790a-3bb7-8284-83531d71657f,INBOUND,,e19becd6-3196-3358-91f5-efd95375a947,,3541.000,2026-04-14 00:00:00-03:00,CONFIRMED,842,bolsa roja-hilo celeste | Transporte: cerone(sotelo),excel_import,Planilla de movimientos 2026.xls,Env a Frio,34
0f34dd0d-3281-329e-9616-a08ad47bad86,XLS-ENV-A-FRIO-843-R35,561bed72-1b32-3f1c-a32a-643499646754,INBOUND,,d93ec8c6-a4ce-3498-9217-8c4eae9dd89f,,32060.000,2026-04-17 00:00:00-03:00,CONFIRMED,843,bolsa roja-hilo blanco dtv 13565336-5 | Transporte: cerone(sotelo),excel_import,Planilla de movimientos 2026.xls,Env a Frio,35
fbf2ca42-11f0-37b3-8837-0b0fdbfef193,XLS-ENV-A-FRIO-844-R36,561bed72-1b32-3f1c-a32a-643499646754,INBOUND,,d93ec8c6-a4ce-3498-9217-8c4eae9dd89f,,31920.000,2026-04-17 00:00:00-03:00,CONFIRMED,844,bolsa roja-hilo blanco dtv 13568357-4 | Transporte: cerone(raphael),excel_import,Planilla de movimientos 2026.xls,Env a Frio,36
d9eaa356-b289-36b7-8e8c-0189b60ea761,XLS-ENV-A-FRIO-855-R37,db8b0140-e298-3098-8512-062e02745b86,INBOUND,,d93ec8c6-a4ce-3498-9217-8c4eae9dd89f,,31460.000,2026-04-25 00:00:00-03:00,CONFIRMED,855,bolsa blanca-hilo amarillo dtv 13608380-5 | Transporte: cerone(sotelo),excel_import,Planilla de movimientos 2026.xls,Env a Frio,37
4ba38f75-c8c1-3407-ac15-85244131d919,XLS-ENV-A-FRIO-856-R38,60c1c0f5-7ba5-3287-a079-482cdcb1d196,INBOUND,,d93ec8c6-a4ce-3498-9217-8c4eae9dd89f,,30400.000,2026-04-25 00:00:00-03:00,CONFIRMED,856,bolsa blanca-hilo amarillo dtv 13611549-9 | Transporte: cerone(raphael),excel_import,Planilla de movimientos 2026.xls,Env a Frio,38
f3286a0b-a0a8-397f-b43a-9d4b168ecbe0,XLS-ENV-A-FRIO-857-R39,60c1c0f5-7ba5-3287-a079-482cdcb1d196,INBOUND,,d93ec8c6-a4ce-3498-9217-8c4eae9dd89f,,30720.000,2026-04-27 00:00:00-03:00,CONFIRMED,857,bolsa blanca y roja -h.amarillo 13615788-4 | Transporte: fran cambronera,excel_import,Planilla de movimientos 2026.xls,Env a Frio,39
96fea0f0-46f3-3968-9d68-7432c170f933,XLS-ENV-A-FRIO-858-R40,60c1c0f5-7ba5-3287-a079-482cdcb1d196,INBOUND,,d93ec8c6-a4ce-3498-9217-8c4eae9dd89f,,31180.000,2026-04-27 00:00:00-03:00,CONFIRMED,858,bolsa roja-h.amarillo dtv 13615936-4 | Transporte: cerone(sotelo),excel_import,Planilla de movimientos 2026.xls,Env a Frio,40
ff86fae3-cee0-33d2-a572-62075e218c79,XLS-ENV-A-FRIO-859-R41,60c1c0f5-7ba5-3287-a079-482cdcb1d196,INBOUND,,d93ec8c6-a4ce-3498-9217-8c4eae9dd89f,,9439.000,2026-04-27 00:00:00-03:00,CONFIRMED,859,bolsa roja-hilo amarillo | Transporte: cerone(raphael),excel_import,Planilla de movimientos 2026.xls,Env a Frio,41
1b8ee966-7f30-32a7-b97a-8e8c724c3d69,XLS-ENV-A-FRIO-859-R42,337417f6-c5c0-3bbe-8162-ebd226ac01f1,INBOUND,,d93ec8c6-a4ce-3498-9217-8c4eae9dd89f,,2917.000,2026-04-27 00:00:00-03:00,CONFIRMED,859,bolsa verde-hilo amarillo | Transporte: cerone(raphael),excel_import,Planilla de movimientos 2026.xls,Env a Frio,42
2ed4a8b5-38d1-34eb-a844-f96cef8b1afe,XLS-ENV-A-FRIO-859-R43,2199be8e-0c88-3904-8dd5-54461f5ad017,INBOUND,,d93ec8c6-a4ce-3498-9217-8c4eae9dd89f,,5444.000,2026-04-27 00:00:00-03:00,CONFIRMED,859,bolsa marron-hilo blanco | Transporte: cerone(raphael),excel_import,Planilla de movimientos 2026.xls,Env a Frio,43
9c5a958e-4847-3c9e-9d16-6fac16cf5b8d,XLS-ENV-A-FRIO-859-R44,0403eb7c-8111-3c85-a97e-8a86937c913d,INBOUND,,d93ec8c6-a4ce-3498-9217-8c4eae9dd89f,,4278.000,2026-04-27 00:00:00-03:00,CONFIRMED,859,bolsa blanca-hilo verde | Transporte: cerone(raphael),excel_import,Planilla de movimientos 2026.xls,Env a Frio,44
6aef81b7-3ae6-3359-b0df-8c0243b19b4d,XLS-ENV-A-FRIO-860-R45,eaad3bc5-a11f-30e3-907d-633e33f8cf10,INBOUND,,d93ec8c6-a4ce-3498-9217-8c4eae9dd89f,,30920.000,2026-05-01 00:00:00-03:00,CONFIRMED,860,bolsa negra-hilo verde dtv 13641313-9 | Transporte: fran cambronera,excel_import,Planilla de movimientos 2026.xls,Env a Frio,45
9ced749f-be37-318d-a8fe-557117a082f4,XLS-ENV-A-FRIO-861-R46,eaad3bc5-a11f-30e3-907d-633e33f8cf10,INBOUND,,d93ec8c6-a4ce-3498-9217-8c4eae9dd89f,,32060.000,2026-05-02 00:00:00-03:00,CONFIRMED,861,bolsa negra y blanca-h.verde 13643183-8 | Transporte: cerone(sotelo),excel_import,Planilla de movimientos 2026.xls,Env a Frio,46
c9e071b6-f6b4-30e9-a20c-946d3eeb45a4,XLS-ENV-A-FRIO-734-R47,bef23c17-7448-3eeb-90a6-05b05535b2b0,INBOUND,,d457d108-643f-3540-9c8c-9083f8ff1efb,,40860.000,2026-05-23 00:00:00-03:00,CONFIRMED,734,Transporte: camillo(mario),excel_import,Planilla de movimientos 2026.xls,Env a Frio,47
